frame_index,target_id,bbox_left,bbox_top,bbox_width,bbox_height,score,object_category,time
1078,40,470.771,423.605,148.890,172.260,1,1,35.933
1078,41,610.112,535.997,158.886,152.546,1,1,35.933
1078,90,602.112,147.370,151.002,142.999,1,1,35.933
1079,34,470.438,1.001,144.998,57.110,1,1,35.967
1079,35,680.998,4.997,168.998,165.002,1,1,35.967
1079,36,542.003,32.998,128.000,132.998,1,1,35.967
1079,37,373.005,5.998,130.995,162.000,1,1,35.967
1079,39,605.875,290.369,129.997,110.563,1,1,35.967
1079,40,470.682,414.238,148.890,172.606,1,1,35.967
1079,41,610.138,527.242,158.886,152.654,1,1,35.967
1079,90,601.971,138.413,151.002,142.999,1,1,35.967
1080,35,680.998,1.001,168.998,151.668,1,1,36.000
1080,36,542.003,17.446,128.000,132.998,1,1,36.000
1080,37,373.005,1.001,130.995,155.333,1,1,36.000
1080,39,605.683,267.883,129.997,110.441,1,1,36.000
1080,40,470.592,404.870,148.890,172.951,1,1,36.000
1080,41,610.176,518.486,158.886,152.762,1,1,36.000
1080,90,601.830,129.456,151.002,142.999,1,1,36.000
1081,35,680.998,1.001,168.998,145.001,1,1,36.033
1081,36,542.003,8.554,128.000,132.998,1,1,36.033
1081,37,373.005,1.001,130.995,148.666,1,1,36.033
1081,39,605.491,259.178,129.997,110.311,1,1,36.033
1081,40,470.502,395.503,148.890,173.297,1,1,36.033
1081,41,610.214,509.724,158.886,152.870,1,1,36.033
1081,42,568.883,660.002,141.107,56.664,1,1,36.033
1081,90,601.690,120.499,151.002,142.999,1,1,36.033
1082,35,680.998,1.001,168.998,145.001,1,1,36.067
1082,36,542.003,5.220,128.000,132.998,1,1,36.067
1082,37,373.005,1.001,130.995,145.332,1,1,36.067
1082,39,605.299,261.583,129.997,110.189,1,1,36.067
1082,40,470.413,391.694,148.890,173.642,1,1,36.067
1082,41,611.366,507.636,158.886,152.978,1,1,36.067
1082,42,569.997,662.335,141.107,56.664,1,1,36.067
1082,90,601.549,111.542,151.002,142.999,1,1,36.067
1083,35,680.998,1.001,168.998,131.666,1,1,36.100
1083,36,542.003,5.220,128.000,119.664,1,1,36.100
1083,37,371.891,1.001,132.109,124.222,1,1,36.100
1083,39,605.107,246.924,129.997,110.066,1,1,36.100
1083,40,470.323,378.857,148.890,173.988,1,1,36.100
1083,41,610.266,488.750,158.886,153.079,1,1,36.100
1083,42,573.338,653.443,137.779,63.331,1,1,36.100
1083,90,601.408,102.578,151.002,142.999,1,1,36.100
1084,35,680.998,1.001,168.998,118.332,1,1,36.133
1084,36,536.448,1.001,128.000,111.888,1,1,36.133
1084,37,371.891,1.001,132.109,114.221,1,1,36.133
1084,39,604.928,238.025,129.997,109.937,1,1,36.133
1084,40,470.234,369.439,148.890,174.326,1,1,36.133
1084,41,610.304,480.060,158.886,153.187,1,1,36.133
1084,42,573.338,641.225,137.779,75.557,1,1,36.133
1084,90,601.267,93.622,151.002,142.999,1,1,36.133
1085,35,680.998,1.001,168.998,118.332,1,1,36.167
1085,36,536.448,1.001,128.000,111.888,1,1,36.167
1085,37,371.891,1.001,132.109,114.221,1,1,36.167
1085,39,604.736,236.902,129.997,109.814,1,1,36.167
1085,40,470.131,366.689,148.890,174.672,1,1,36.167
1085,41,610.342,479.153,158.886,153.295,1,1,36.167
1085,42,573.338,641.225,137.779,75.557,1,1,36.167
1085,90,601.126,84.665,151.002,142.999,1,1,36.167
1086,35,680.998,1.001,168.998,100.555,1,1,36.200
1086,36,536.448,1.001,128.000,99.670,1,1,36.200
1086,37,371.891,1.001,132.109,94.219,1,1,36.200
1086,39,604.544,221.026,129.997,109.685,1,1,36.200
1086,40,470.042,347.090,148.890,175.018,1,1,36.200
1086,41,610.368,470.297,158.886,153.403,1,1,36.200
1086,42,573.338,616.781,137.779,100.001,1,1,36.200
1086,43,717.773,665.554,139.994,54.446,1,1,36.200
1086,90,600.986,75.708,151.002,142.999,1,1,36.200
1087,35,680.998,1.001,168.998,93.888,1,1,36.233
1087,36,536.448,1.001,128.000,90.778,1,1,36.233
1087,37,371.891,1.001,132.109,90.886,1,1,36.233
1087,39,604.352,212.098,129.997,109.562,1,1,36.233
1087,40,469.952,337.766,148.890,175.363,1,1,36.233
1087,41,610.406,461.448,158.886,153.511,1,1,36.233
1087,42,573.338,616.781,137.779,100.001,1,1,36.233
1087,43,717.773,651.110,139.994,66.665,1,1,36.233
1087,90,600.845,66.751,151.002,142.999,1,1,36.233
1088,35,680.998,1.001,168.998,93.888,1,1,36.267
1088,36,536.448,1.001,128.000,90.778,1,1,36.267
1088,37,371.891,1.001,132.109,90.886,1,1,36.267
1088,39,604.160,210.938,129.997,109.433,1,1,36.267
1088,40,469.862,334.001,148.890,175.709,1,1,36.267
1088,41,611.558,457.042,158.886,153.619,1,1,36.267
1088,42,573.338,616.781,137.779,100.001,1,1,36.267
1088,43,717.773,651.110,139.994,66.665,1,1,36.267
1088,90,600.704,57.794,151.002,142.999,1,1,36.267
1089,35,680.998,1.001,168.998,73.886,1,1,36.300
1089,36,536.448,1.001,128.000,73.001,1,1,36.300
1089,37,371.891,1.001,132.109,73.109,1,1,36.300
1089,39,603.981,192.766,129.997,109.310,1,1,36.300
1089,40,469.773,324.518,148.890,176.054,1,1,36.300
1089,41,611.571,435.874,158.886,162.619,1,1,36.300
1089,42,573.338,593.446,137.779,123.336,1,1,36.300
1089,43,717.773,634.442,139.994,83.333,1,1,36.300
1089,90,600.563,48.830,151.002,142.999,1,1,36.300
1090,35,680.998,1.001,168.998,66.110,1,1,36.333
1090,36,536.448,1.001,128.000,63.000,1,1,36.333
1090,37,371.891,1.001,132.109,60.890,1,1,36.333
1090,39,603.789,183.902,129.997,109.181,1,1,36.333
1090,40,469.683,315.036,148.890,176.400,1,1,36.333
1090,41,611.584,427.198,158.886,162.518,1,1,36.333
1090,42,573.338,593.446,137.779,123.336,1,1,36.333
1090,43,717.773,634.442,139.994,83.333,1,1,36.333
1090,90,600.422,39.874,151.002,142.999,1,1,36.333
1091,35,680.998,1.001,168.998,62.777,1,1,36.367
1091,36,536.448,1.001,128.000,59.666,1,1,36.367
1091,37,371.891,1.001,132.109,60.890,1,1,36.367
1091,39,603.597,188.374,129.997,109.058,1,1,36.367
1091,40,469.594,305.554,148.890,176.746,1,1,36.367
1091,41,611.597,418.529,158.886,162.425,1,1,36.367
1091,42,573.338,581.220,137.779,135.554,1,1,36.367
1091,43,717.773,628.891,139.994,88.891,1,1,36.367
1091,90,600.282,30.917,151.002,142.999,1,1,36.367
1092,35,680.998,1.001,168.998,48.334,1,1,36.400
1092,36,536.448,1.001,128.000,47.448,1,1,36.400
1092,37,371.891,1.001,132.109,44.222,1,1,36.400
1092,39,602.291,169.920,129.997,108.929,1,1,36.400
1092,40,469.491,296.071,148.890,177.091,1,1,36.400
1092,41,611.610,409.860,158.886,162.331,1,1,36.400
1092,42,569.997,570.110,141.107,137.779,1,1,36.400
1092,43,717.773,608.890,139.994,108.886,1,1,36.400
1092,90,600.141,21.960,151.002,142.999,1,1,36.400
1093,39,602.176,160.855,129.997,108.806,1,1,36.433
1093,40,469.402,286.589,148.890,177.430,1,1,36.433
1093,41,611.610,401.184,158.886,162.238,1,1,36.433
1093,42,569.997,570.110,141.107,137.779,1,1,36.433
1093,43,717.773,604.447,139.994,113.335,1,1,36.433
1093,90,600.000,13.003,151.002,142.999,1,1,36.433
1094,39,602.048,151.783,129.997,108.677,1,1,36.467
1094,40,469.312,277.106,148.890,177.775,1,1,36.467
1094,41,611.622,392.515,158.886,162.144,1,1,36.467
1094,42,569.997,559.001,141.107,148.889,1,1,36.467
1094,43,717.773,604.447,139.994,113.335,1,1,36.467
1094,90,600.000,13.003,151.002,142.999,1,1,36.467
1095,39,601.920,142.711,129.997,108.554,1,1,36.500
1095,40,469.222,267.624,148.890,178.121,1,1,36.500
1095,41,611.635,383.846,158.886,162.050,1,1,36.500
1095,42,568.883,541.224,141.107,148.889,1,1,36.500
1095,43,716.672,585.554,139.994,131.112,1,1,36.500
1095,90,600.000,1.001,151.002,142.999,1,1,36.500
1096,39,601.792,132.869,129.997,108.425,1,1,36.533
1096,40,469.133,258.142,148.890,178.466,1,1,36.533
1096,41,611.648,375.170,158.886,161.957,1,1,36.533
1096,42,568.768,532.584,141.107,148.889,1,1,36.533
1096,43,716.582,576.785,139.994,139.997,1,1,36.533
1096,90,600.000,1.001,151.002,130.997,1,1,36.533
1097,39,601.664,129.017,129.997,108.302,1,1,36.567
1097,40,469.043,248.659,148.890,178.812,1,1,36.567
1097,41,611.661,366.502,158.886,161.863,1,1,36.567
1097,42,568.640,523.937,141.107,148.889,1,1,36.567
1097,43,716.493,568.015,139.994,148.889,1,1,36.567
1097,90,600.000,1.001,151.002,130.997,1,1,36.567
1098,39,601.536,115.164,129.997,108.173,1,1,36.600
1098,40,468.954,239.177,148.890,179.158,1,1,36.600
1098,41,609.446,353.390,158.886,161.770,1,1,36.600
1098,42,571.840,511.963,141.107,148.889,1,1,36.600
1098,43,715.302,554.803,139.994,148.608,1,1,36.600
1098,44,609.997,648.886,161.114,71.114,1,1,36.600
1098,90,600.000,1.001,151.002,114.998,1,1,36.600
1099,39,600.179,107.568,129.997,108.050,1,1,36.633
1099,40,468.864,229.694,148.890,179.503,1,1,36.633
1099,41,609.523,344.844,158.886,161.669,1,1,36.633
1099,42,571.661,503.381,141.107,148.889,1,1,36.633
1099,43,715.226,542.772,139.994,148.327,1,1,36.633
1099,44,609.997,645.552,161.114,74.448,1,1,36.633
1099,90,600.000,1.001,151.002,102.002,1,1,36.633
1100,39,596.826,105.970,129.997,107.928,1,1,36.667
1100,40,468.762,225.763,148.890,179.849,1,1,36.667
1100,41,609.600,339.631,158.886,161.575,1,1,36.667
1100,42,572.595,498.125,141.107,148.889,1,1,36.667
1100,43,715.162,537.466,139.994,148.039,1,1,36.667
1100,44,609.997,634.442,161.114,85.558,1,1,36.667
1100,90,600.000,1.001,151.002,102.002,1,1,36.667
1101,39,597.146,90.482,129.997,107.798,1,1,36.700
1101,40,468.672,203.818,148.890,180.194,1,1,36.700
1101,41,609.677,330.984,158.886,161.482,1,1,36.700
1101,42,572.390,489.485,141.107,148.889,1,1,36.700
1101,43,715.098,528.768,139.994,147.758,1,1,36.700
1101,44,609.997,623.333,161.114,96.667,1,1,36.700
1101,90,600.000,1.001,151.002,85.003,1,1,36.700
1102,39,601.459,81.173,129.997,107.676,1,1,36.733
1102,40,468.582,194.652,148.890,180.533,1,1,36.733
1102,41,609.754,322.344,158.886,161.388,1,1,36.733
1102,42,572.186,480.838,141.107,148.889,1,1,36.733
1102,43,715.034,520.063,139.994,147.478,1,1,36.733
1102,44,610.995,613.332,159.117,106.668,1,1,36.733
1102,90,600.000,1.001,151.002,85.003,1,1,36.733
1103,39,601.280,75.859,129.997,107.546,1,1,36.767
1103,40,468.493,190.483,148.890,180.878,1,1,36.767
1103,41,609.830,313.697,158.886,161.294,1,1,36.767
1103,42,571.994,472.198,141.107,148.889,1,1,36.767
1103,43,714.957,511.366,139.994,147.197,1,1,36.767
1103,44,610.995,613.332,159.117,106.668,1,1,36.767
1103,90,600.000,1.001,151.002,85.003,1,1,36.767
1104,39,601.101,65.974,129.997,107.424,1,1,36.800
1104,40,468.403,181.066,148.890,181.224,1,1,36.800
1104,41,609.907,305.050,158.886,161.201,1,1,36.800
1104,42,571.789,463.550,141.107,148.889,1,1,36.800
1104,43,714.893,502.668,139.994,146.916,1,1,36.800
1104,44,621.005,595.332,139.110,124.668,1,1,36.800
1104,45,488.998,660.002,138.995,58.997,1,1,36.800
1104,90,600.000,1.001,151.002,65.002,1,1,36.800
1105,39,599.910,53.086,129.997,107.294,1,1,36.833
1105,40,468.314,171.648,148.890,181.570,1,1,36.833
1105,41,609.971,296.410,158.886,161.107,1,1,36.833
1105,42,571.584,454.910,141.107,143.892,1,1,36.833
1105,43,714.829,493.970,139.994,143.633,1,1,36.833
1105,44,621.005,593.330,139.110,126.670,1,1,36.833
1105,45,488.998,660.002,138.995,58.997,1,1,36.833
1105,90,600.000,1.001,151.002,51.998,1,1,36.833
1106,39,599.936,51.804,129.997,107.172,1,1,36.867
1106,40,468.224,167.227,148.890,181.915,1,1,36.867
1106,41,610.048,287.762,158.886,161.014,1,1,36.867
1106,42,571.379,446.263,141.107,143.986,1,1,36.867
1106,43,714.765,488.275,139.994,143.402,1,1,36.867
1106,44,621.005,590.335,139.110,129.665,1,1,36.867
1106,45,488.998,652.003,138.995,67.003,1,1,36.867
1106,90,600.000,1.001,151.002,51.998,1,1,36.867
1107,39,599.949,33.523,129.997,107.042,1,1,36.900
1107,40,468.122,157.514,148.890,182.261,1,1,36.900
1107,41,610.125,279.115,158.886,160.913,1,1,36.900
1107,42,571.187,437.623,141.107,144.079,1,1,36.900
1107,43,714.688,479.520,139.994,143.179,1,1,36.900
1107,44,621.005,579.226,139.110,134.114,1,1,36.900
1107,45,487.885,638.669,140.109,80.330,1,1,36.900
1107,90,600.000,1.001,151.002,42.998,1,1,36.900
1108,39,599.962,24.566,129.997,108.029,1,1,36.933
1108,40,468.032,147.802,148.890,182.606,1,1,36.933
1108,41,610.202,270.468,158.886,160.819,1,1,36.933
1108,42,570.982,428.976,141.107,144.180,1,1,36.933
1108,43,714.624,470.765,139.994,142.949,1,1,36.933
1108,44,620.954,561.377,139.149,148.766,1,1,36.933
1108,45,487.885,629.777,140.109,89.222,1,1,36.933
1109,39,601.088,25.618,129.997,107.345,1,1,36.967
1109,40,469.056,141.422,148.890,182.952,1,1,36.967
1109,41,610.278,261.828,158.886,160.726,1,1,36.967
1109,42,570.778,420.336,141.107,144.274,1,1,36.967
1109,43,714.560,462.010,139.994,142.718,1,1,36.967
1109,44,620.890,556.999,139.174,148.745,1,1,36.967
1109,45,487.885,629.777,140.109,89.222,1,1,36.967
1110,39,598.886,6.667,129.997,106.668,1,1,37.000
1110,40,468.890,131.472,148.890,183.298,1,1,37.000
1110,41,610.355,253.181,158.886,160.632,1,1,37.000
1110,42,570.573,411.689,141.107,144.367,1,1,37.000
1110,43,714.483,453.254,139.994,142.495,1,1,37.000
1110,44,620.838,548.114,139.213,148.723,1,1,37.000
1110,45,487.885,614.225,140.109,104.774,1,1,37.000
1111,39,600.000,1.001,129.997,106.668,1,1,37.033
1111,40,468.710,121.522,148.890,183.643,1,1,37.033
1111,41,610.432,244.534,158.886,160.538,1,1,37.033
1111,42,570.381,403.049,141.107,144.468,1,1,37.033
1111,43,714.419,444.499,139.994,142.265,1,1,37.033
1111,44,620.787,539.222,139.251,148.702,1,1,37.033
1111,45,487.885,600.221,140.109,118.778,1,1,37.033
1112,39,600.000,1.001,129.997,106.668,1,1,37.067
1112,40,468.544,111.571,148.890,183.982,1,1,37.067
1112,41,610.496,235.886,158.886,160.445,1,1,37.067
1112,42,570.176,394.402,141.107,144.562,1,1,37.067
1112,43,714.355,435.751,139.994,142.034,1,1,37.067
1112,44,620.736,530.338,139.290,148.680,1,1,37.067
1112,45,487.885,600.221,140.109,118.778,1,1,37.067
1113,39,600.000,1.001,129.997,96.667,1,1,37.100
1113,40,468.378,101.621,148.890,184.327,1,1,37.100
1113,41,610.573,227.246,158.886,160.351,1,1,37.100
1113,42,572.979,381.758,141.107,143.662,1,1,37.100
1113,43,714.291,426.996,139.994,141.811,1,1,37.100
1113,44,620.685,521.446,139.315,148.658,1,1,37.100
1113,45,487.885,588.226,140.109,130.781,1,1,37.100
1114,39,600.000,1.001,129.997,96.667,1,1,37.133
1114,40,468.198,91.670,148.890,184.673,1,1,37.133
1114,41,610.650,218.599,158.886,160.258,1,1,37.133
1114,42,572.710,373.212,141.107,143.777,1,1,37.133
1114,43,714.214,418.241,139.994,141.581,1,1,37.133
1114,44,620.634,512.561,139.354,148.637,1,1,37.133
1114,45,492.890,578.225,140.109,140.774,1,1,37.133
1115,39,600.000,1.001,129.997,92.664,1,1,37.167
1115,40,468.032,81.720,148.890,185.018,1,1,37.167
1115,41,610.726,209.952,158.886,160.157,1,1,37.167
1115,42,572.429,364.658,141.107,143.899,1,1,37.167
1115,43,714.150,409.486,139.994,141.358,1,1,37.167
1115,44,620.582,503.669,139.392,148.615,1,1,37.167
1115,45,492.890,578.225,140.109,140.774,1,1,37.167
1116,39,600.000,1.001,129.997,75.665,1,1,37.200
1116,40,467.866,71.770,148.890,185.364,1,1,37.200
1116,41,610.803,201.312,158.886,160.063,1,1,37.200
1116,42,572.160,356.105,141.107,144.014,1,1,37.200
1116,43,714.086,396.734,139.994,141.127,1,1,37.200
1116,44,620.531,489.780,139.418,148.594,1,1,37.200
1116,45,492.890,565.222,140.109,140.774,1,1,37.200
1117,39,600.000,1.001,129.997,64.663,1,1,37.233
1117,40,467.686,61.819,148.890,185.710,1,1,37.233
1117,41,610.880,192.665,158.886,159.970,1,1,37.233
1117,42,571.891,347.551,141.107,144.137,1,1,37.233
1117,43,714.010,388.066,139.994,140.897,1,1,37.233
1117,44,620.480,480.982,139.456,148.572,1,1,37.233
1117,45,487.885,550.224,148.109,150.775,1,1,37.233
1117,46,334.003,669.002,130.995,49.997,1,1,37.233
1118,39,600.000,1.001,129.997,59.666,1,1,37.267
1118,40,467.520,54.864,148.890,186.055,1,1,37.267
1118,41,610.957,188.021,158.886,159.876,1,1,37.267
1118,42,571.622,342.000,141.107,144.252,1,1,37.267
1118,43,713.946,384.408,139.994,140.674,1,1,37.267
1118,44,620.429,476.186,139.494,148.558,1,1,37.267
1118,45,487.757,546.602,148.109,150.775,1,1,37.267
1118,46,334.003,669.002,130.995,49.997,1,1,37.267
1119,39,600.000,1.001,129.997,50.666,1,1,37.300
1119,40,467.354,44.316,148.890,186.401,1,1,37.300
1119,41,611.034,172.109,158.886,159.782,1,1,37.300
1119,42,571.354,329.371,141.107,144.374,1,1,37.300
1119,43,713.882,372.622,139.994,140.443,1,1,37.300
1119,44,620.378,464.314,139.533,148.536,1,1,37.300
1119,45,487.629,534.895,148.109,150.775,1,1,37.300
1119,46,334.003,654.998,130.995,64.001,1,1,37.300
1120,39,600.000,1.001,129.997,40.666,1,1,37.333
1120,40,467.174,33.761,148.890,186.746,1,1,37.333
1120,41,611.098,163.692,158.886,159.689,1,1,37.333
1120,42,571.085,320.846,141.107,144.490,1,1,37.333
1120,43,713.818,363.917,139.994,140.220,1,1,37.333
1120,44,620.326,455.494,139.558,148.514,1,1,37.333
1120,45,487.501,526.241,148.109,150.775,1,1,37.333
1120,46,334.003,648.000,136.000,70.999,1,1,37.333
1121,39,600.000,1.001,129.997,38.664,1,1,37.367
1121,40,466.010,35.215,148.890,187.085,1,1,37.367
1121,41,612.173,159.286,158.886,159.595,1,1,37.367
1121,42,570.816,312.322,141.107,144.612,1,1,37.367
1121,43,713.741,355.205,139.994,139.990,1,1,37.367
1121,44,620.275,454.680,139.597,148.493,1,1,37.367
1121,45,484.365,528.581,148.109,150.775,1,1,37.367
1121,46,334.003,648.000,136.000,70.999,1,1,37.367
1122,40,466.342,13.658,148.890,187.430,1,1,37.400
1122,41,612.173,145.541,158.886,159.502,1,1,37.400
1122,42,570.547,299.794,141.107,144.727,1,1,37.400
1122,43,713.677,343.498,139.994,139.759,1,1,37.400
1122,44,620.224,439.704,139.635,148.471,1,1,37.400
1122,45,485.286,507.737,148.109,150.775,1,1,37.400
1122,46,334.003,625.003,136.000,94.003,1,1,37.400
1123,40,466.662,2.110,148.890,187.776,1,1,37.433
1123,41,612.160,137.246,158.886,159.401,1,1,37.433
1123,42,570.278,291.384,141.107,144.850,1,1,37.433
1123,43,713.613,334.865,139.994,139.536,1,1,37.433
1123,44,620.173,430.848,139.661,148.450,1,1,37.433
1123,45,485.184,499.097,148.109,150.775,1,1,37.433
1123,46,334.003,623.002,136.000,95.998,1,1,37.433
1123,47,581.005,660.002,149.005,55.001,1,1,37.433
1124,40,466.662,2.110,148.890,187.776,1,1,37.467
1124,41,612.147,128.959,158.886,159.307,1,1,37.467
1124,42,570.010,282.974,141.107,144.965,1,1,37.467
1124,43,713.549,336.240,139.994,139.306,1,1,37.467
1124,44,621.120,426.996,139.699,148.428,1,1,37.467
1124,45,485.094,495.468,148.109,150.775,1,1,37.467
1124,46,334.003,623.002,136.000,95.998,1,1,37.467
1124,47,581.005,660.002,149.005,55.001,1,1,37.467
1125,40,466.662,1.001,148.890,173.779,1,1,37.500
1125,41,612.147,120.665,158.886,159.214,1,1,37.500
1125,42,569.741,274.565,141.107,145.087,1,1,37.500
1125,43,713.472,321.329,139.994,139.075,1,1,37.500
1125,44,621.043,414.036,139.738,148.406,1,1,37.500
1125,45,484.992,480.737,148.109,150.775,1,1,37.500
1125,46,334.003,605.002,136.000,113.998,1,1,37.500
1125,47,581.005,641.002,149.005,74.002,1,1,37.500
1126,40,466.662,1.001,148.890,166.781,1,1,37.533
1126,41,612.134,112.378,158.886,159.120,1,1,37.533
1126,42,569.472,266.155,141.107,145.202,1,1,37.533
1126,43,713.408,312.595,139.994,138.852,1,1,37.533
1126,44,620.966,405.166,139.776,148.385,1,1,37.533
1126,45,484.902,472.126,148.109,150.775,1,1,37.533
1126,46,334.003,594.000,136.000,124.999,1,1,37.533
1126,47,581.005,631.001,149.005,88.999,1,1,37.533
1127,40,466.662,1.001,148.890,166.781,1,1,37.567
1127,41,612.134,104.083,158.886,159.026,1,1,37.567
1127,42,569.203,261.742,141.107,145.325,1,1,37.567
1127,43,713.344,312.854,139.994,138.622,1,1,37.567
1127,44,621.901,404.294,139.802,148.363,1,1,37.567
1127,45,484.800,477.511,148.109,150.775,1,1,37.567
1127,46,334.003,594.000,136.000,124.999,1,1,37.567
1127,47,581.005,631.001,149.005,88.999,1,1,37.567
1128,40,467.661,1.001,148.890,148.781,1,1,37.600
1128,41,612.122,95.796,158.886,158.933,1,1,37.600
1128,42,568.934,253.202,141.107,145.440,1,1,37.600
1128,43,713.267,296.849,139.994,138.398,1,1,37.600
1128,44,621.798,388.238,139.840,148.342,1,1,37.600
1128,45,484.710,457.625,148.109,150.775,1,1,37.600
1128,46,334.003,578.002,136.000,130.003,1,1,37.600
1128,47,581.005,624.002,149.005,88.999,1,1,37.600
1129,40,467.661,1.001,148.890,142.776,1,1,37.633
1129,41,610.112,82.505,158.886,158.839,1,1,37.633
1129,42,568.666,244.656,141.107,145.562,1,1,37.633
1129,43,713.203,283.054,139.994,138.168,1,1,37.633
1129,44,621.696,379.346,139.878,148.327,1,1,37.633
1129,45,484.608,448.956,148.109,150.775,1,1,37.633
1129,46,333.005,569.002,136.000,130.003,1,1,37.633
1129,47,583.002,608.998,149.005,101.002,1,1,37.633
1130,40,467.661,1.001,148.890,142.776,1,1,37.667
1130,41,610.598,75.463,158.886,158.746,1,1,37.667
1130,42,568.397,236.117,141.107,145.678,1,1,37.667
1130,43,713.139,274.428,139.994,137.938,1,1,37.667
1130,44,621.606,370.454,139.904,148.306,1,1,37.667
